"","scientificName","countryCode","year"
"50","Lycopersicum esculentum var. cerasiforme (Dunal) A.Gray","CN",1933
"51","Lycopersicum esculentum var. cerasiforme (Dunal) A.Gray","CN",1938
"52","Solanum lycopersicum L.","NF",1998
"53","Solanum lycopersicum L.","JM",1915
"54","Solanum lycopersicum L.","PR",1885
"55","Lycopersicon esculentum var. esculentum","MX",1992
"56","Lycopersicon esculentum var. cerasiforme Alef.","MX",1896
"57","Solanum lycopersicum L.","PH",1890
"58","Solanum lycopersicum L.","PH",1923
"59","Solanum lycopersicum L.","PH",1905
"60","Solanum lycopersicum L.","PH",1923
"61","Solanum lycopersicum L.","CO",1984
"62","Solanum lycopersicum L.","US",2014
"63","Solanum lycopersicum L.","BE",2013
"64","Solanum lycopersicum L.","BE",2013
"65","Solanum lycopersicum L.","BE",2013
"66","Solanum lycopersicum L.","BE",2013
"67","Solanum lycopersicum L.","BE",2013
"68","Solanum lycopersicum L.","BE",2013
"69","Solanum lycopersicum L.","BE",2013
"70","Solanum lycopersicum L.","BE",2013
"71","Solanum lycopersicum L.","BE",2012
"72","Solanum lycopersicum L.","TW",1926
"73","Solanum lycopersicum L.","US",2013
"74","Solanum lycopersicum L.","US",2012
"75","Solanum lycopersicum L.","US",2011
"76","Solanum lycopersicum L.","MX",2014
"77","Solanum lycopersicum L.","SE",2013
"78","Solanum lycopersicum L.","SE",2013
"79","Solanum lycopersicum L.","SE",2013
"80","Solanum lycopersicum L.","SE",2008
"81","Solanum lycopersicum L.","SE",2004
"82","Solanum lycopersicum L.","SE",2004
"83","Solanum lycopersicum L.","SE",2004
"84","Solanum lycopersicum L.","SE",2008
"85","Solanum lycopersicum L.","SE",2013
"86","Solanum lycopersicum L.","SE",2013
"87","Solanum lycopersicum L.","SE",2002
"88","Solanum lycopersicum L.","SE",2013
"89","Solanum lycopersicum L.","SE",2013
"90","Solanum lycopersicum L.","SE",1971
"91","Solanum lycopersicum L.","SE",1971
"92","Solanum lycopersicum L.","SE",2003
"93","Solanum lycopersicum L.","SE",2013
"94","Solanum lycopersicum L.","SE",2013
"95","Solanum lycopersicum L.","SE",2004
"96","Solanum lycopersicum L.","SE",2013
"97","Solanum lycopersicum L.","SE",2013
"98","Solanum lycopersicum L.","SE",2013
"99","Solanum lycopersicum L.","SE",2013
"100","Solanum lycopersicum L.","SE",2013
"101","Solanum lycopersicum L.","SE",1995
"102","Solanum lycopersicum L.","SE",2013
"103","Solanum lycopersicum L.","SE",2013
"104","Solanum lycopersicum L.","SE",2013
"105","Solanum lycopersicum L.","SE",2013
"106","Solanum lycopersicum L.","SE",2013
"107","Solanum lycopersicum L.","SE",2013
"108","Solanum lycopersicum L.","SE",2013
"109","Solanum lycopersicum L.","SE",2013
"110","Solanum lycopersicum L.","SE",2013
"111","Solanum lycopersicum L.","BE",2013
"112","Solanum lycopersicum L.","BE",2013
"113","Solanum lycopersicum L.","BE",2013
"114","Solanum lycopersicum L.","BE",2012
"115","Solanum lycopersicum L.","BE",2013
"116","Solanum lycopersicum L.","BE",2013
"117","Solanum lycopersicum L.","BE",2013
"118","Solanum lycopersicum L.","BE",2013
"119","Solanum lycopersicum L.","BE",2013
"120","Solanum lycopersicum L.","BE",2013
"121","Solanum lycopersicum L.","BE",1990
"122","Solanum lycopersicum L.","BE",1994
"123","Solanum lycopersicum L.","BE",1994
"124","Solanum lycopersicum L.","BE",1987
"125","Solanum lycopersicum L.","BE",1987
"126","Solanum lycopersicum L.","BE",2006
"127","Solanum lycopersicum L.","BE",2012
"128","Solanum lycopersicum L.","BE",2012
"129","Solanum lycopersicum L.","BE",2012
"130","Solanum lycopersicum L.","BE",2012
"131","Solanum lycopersicum L.","BE",2012
"132","Solanum lycopersicum L.","BE",2012
"133","Solanum lycopersicum L.","BE",2012
"134","Solanum lycopersicum L.","BE",2012
"135","Solanum lycopersicum L.","BE",2012
"136","Solanum lycopersicum L.","BE",2010
"137","Solanum lycopersicum L.","BE",2012
"138","Solanum lycopersicum L.","BE",2012
"139","Solanum lycopersicum L.","BE",2012
"140","Solanum lycopersicum L.","BE",2012
"141","Solanum lycopersicum L.","BE",2012
"142","Solanum lycopersicum L.","BE",2012
"143","Solanum lycopersicum L.","BE",2012
"144","Solanum lycopersicum L.","BE",2012
"145","Solanum lycopersicum L.","BE",2012
"146","Solanum lycopersicum L.","BE",2012
"147","Solanum lycopersicum L.","BE",2012
"148","Solanum lycopersicum L.","BE",2010
"149","Solanum lycopersicum L.","BE",2011
"150","Solanum lycopersicum L.","BE",2011
"151","Solanum lycopersicum L.","BE",2011
"152","Solanum lycopersicum L.","BE",2011
"153","Solanum lycopersicum L.","BE",2011
"154","Solanum lycopersicum L.","BE",2011
"155","Solanum lycopersicum L.","BE",2011
"156","Solanum lycopersicum L.","BE",2011
"157","Solanum lycopersicum L.","BE",2011
"158","Solanum lycopersicum L.","BE",2007
"159","Solanum lycopersicum L.","BE",2010
"160","Solanum lycopersicum L.","BE",2010
"161","Solanum lycopersicum L.","BE",2010
"162","Solanum lycopersicum L.","BE",2009
"163","Solanum lycopersicum L.","BE",2009
"164","Solanum lycopersicum L.","BE",2008
"165","Solanum lycopersicum L.","BE",2009
"166","Solanum lycopersicum L.","BE",2009
"167","Solanum lycopersicum L.","BE",2009
"168","Solanum lycopersicum L.","BE",2010
"169","Solanum lycopersicum L.","BE",2009
"170","Solanum lycopersicum L.","BE",2009
"171","Solanum lycopersicum L.","BE",2009
"172","Solanum lycopersicum L.","BE",2008
"173","Solanum lycopersicum L.","BE",2010
"174","Solanum lycopersicum L.","BE",2010
"175","Solanum lycopersicum L.","BE",2010
"176","Solanum lycopersicum L.","BE",2010
"177","Solanum lycopersicum L.","BE",2010
"178","Solanum lycopersicum L.","BE",2010
"179","Solanum lycopersicum L.","BE",2009
"180","Solanum lycopersicum L.","BE",2009
"181","Solanum lycopersicum L.","BE",2009
"182","Solanum lycopersicum L.","BE",2009
"183","Solanum lycopersicum L.","BE",2009
"184","Solanum lycopersicum L.","BE",2009
"185","Solanum lycopersicum L.","BE",2009
"186","Solanum lycopersicum L.","BE",2009
"187","Solanum lycopersicum L.","BE",2008
"188","Solanum lycopersicum L.","BE",2009
"189","Solanum lycopersicum L.","BE",2009
"190","Solanum lycopersicum L.","BE",1972
"191","Solanum lycopersicum L.","BE",1972
"192","Solanum lycopersicum L.","BE",1972
"193","Solanum lycopersicum L.","BE",1972
"194","Solanum lycopersicum L.","BE",2000
"195","Solanum lycopersicum L.","BE",1972
"196","Solanum lycopersicum L.","BE",1994
"197","Solanum lycopersicum L.","BE",2000
"198","Solanum lycopersicum L.","BE",1972
"199","Solanum lycopersicum L.","BE",1998
"200","Solanum lycopersicum L.","BE",1998
"201","Solanum lycopersicum L.","BE",1991
"202","Solanum lycopersicum L.","BE",1998
"203","Solanum lycopersicum L.","BE",2000
"204","Solanum lycopersicum L.","BE",1997
"205","Solanum lycopersicum L.","BE",1999
"206","Solanum lycopersicum L.","BE",1986
"207","Solanum lycopersicum L.","BE",1991
"208","Solanum lycopersicum L.","BE",1998
"209","Solanum lycopersicum L.","BE",1999
"210","Solanum lycopersicum L.","BE",1980
"211","Solanum lycopersicum L.","BE",1998
"212","Solanum lycopersicum L.","BE",1998
"213","Solanum lycopersicum L.","BE",2003
"214","Solanum lycopersicum L.","BE",1999
"215","Solanum lycopersicum L.","BE",1998
"216","Solanum lycopersicum L.","BE",2001
"217","Solanum lycopersicum L.","BE",2003
"218","Solanum lycopersicum L.","BE",1997
"219","Solanum lycopersicum L.","BE",1982
"220","Solanum lycopersicum L.","BE",2000
"221","Solanum lycopersicum L.","BE",2001
"222","Solanum lycopersicum L.","BE",1996
"223","Solanum lycopersicum L.","BE",1997
"224","Solanum lycopersicum L.","BE",2003
"225","Solanum lycopersicum L.","BE",1977
"226","Solanum lycopersicum L.","BE",2001
"227","Solanum lycopersicum L.","BE",1992
"228","Solanum lycopersicum L.","BE",1999
"229","Solanum lycopersicum L.","BE",1999
"230","Solanum lycopersicum L.","BE",1999
"231","Solanum lycopersicum L.","BE",1991
"232","Solanum lycopersicum L.","BE",1999
"233","Solanum lycopersicum L.","BE",1995
"234","Solanum lycopersicum L.","BE",1996
"235","Solanum lycopersicum L.","BE",1998
"236","Solanum lycopersicum L.","BE",1999
"237","Solanum lycopersicum L.","BE",1998
"238","Solanum lycopersicum L.","BE",1981
"239","Solanum lycopersicum L.","BE",1993
"240","Solanum lycopersicum L.","BE",2008
"241","Solanum lycopersicum L.","BE",1983
"242","Solanum lycopersicum L.","BE",2005
"243","Solanum lycopersicum L.","BE",2001
"244","Solanum lycopersicum L.","BE",2004
"245","Solanum lycopersicum L.","BE",2003
"246","Solanum lycopersicum L.","BE",1996
"247","Solanum lycopersicum L.","BE",2001
"248","Solanum lycopersicum L.","BE",2004
"249","Solanum lycopersicum L.","BE",1999
"250","Solanum lycopersicum L.","BE",1999
"251","Solanum lycopersicum L.","BE",1999
"252","Solanum lycopersicum L.","BE",2003
"253","Solanum lycopersicum L.","BE",1995
"254","Solanum lycopersicum L.","BE",1999
"255","Solanum lycopersicum L.","BE",2001
"256","Solanum lycopersicum L.","BE",2001
"257","Solanum lycopersicum L.","BE",2003
"258","Solanum lycopersicum L.","BE",1999
"259","Solanum lycopersicum L.","BE",1999
"260","Solanum lycopersicum L.","BE",2003
"261","Solanum lycopersicum L.","BE",2001
"262","Solanum lycopersicum L.","BE",1997
"263","Solanum lycopersicum L.","BE",1998
"264","Solanum lycopersicum L.","BE",2008
"265","Solanum lycopersicum L.","BE",1994
"266","Solanum lycopersicum L.","BE",1999
"267","Solanum lycopersicum L.","BE",1999
"268","Solanum lycopersicum L.","BE",2008
"269","Solanum lycopersicum L.","BE",1994
"270","Solanum lycopersicum L.","BE",2001
"271","Solanum lycopersicum L.","BE",2001
"272","Solanum lycopersicum L.","BE",2008
"273","Solanum lycopersicum L.","BE",1994
"274","Solanum lycopersicum L.","BE",2001
"275","Solanum lycopersicum L.","BE",1997
"276","Solanum lycopersicum L.","BE",1994
"277","Solanum lycopersicum L.","BE",2003
"278","Solanum lycopersicum L.","BE",2001
"279","Solanum lycopersicum L.","BE",1986
"280","Solanum lycopersicum L.","BE",2008
"281","Solanum lycopersicum L.","BE",1994
"282","Solanum lycopersicum L.","BE",2001
"283","Solanum lycopersicum L.","BE",1986
"284","Solanum lycopersicum L.","BE",2008
"285","Solanum lycopersicum L.","BE",1994
"286","Solanum lycopersicum L.","BE",1994
"287","Solanum lycopersicum L.","BE",2007
"288","Solanum lycopersicum L.","BE",1990
"289","Solanum lycopersicum L.","BE",1999
"290","Solanum lycopersicum L.","BE",2001
"291","Solanum lycopersicum L.","BE",1998
"292","Solanum lycopersicum L.","BE",1998
"293","Solanum lycopersicum L.","BE",2007
"294","Solanum lycopersicum L.","BE",1987
"295","Solanum lycopersicum L.","BE",1999
"296","Solanum lycopersicum L.","BE",2007
"297","Solanum lycopersicum L.","BE",2002
"298","Solanum lycopersicum L.","BE",1999
"299","Solanum lycopersicum L.","BE",1992
"300","Solanum lycopersicum L.","BE",2007
"301","Solanum lycopersicum L.","BE",2001
"302","Solanum lycopersicum L.","BE",1997
"303","Solanum lycopersicum L.","BE",2007
"304","Solanum lycopersicum L.","BE",1972
"305","Solanum lycopersicum L.","BE",2000
"306","Solanum lycopersicum L.","BE",1988
"307","Solanum lycopersicum L.","BE",2007
"308","Solanum lycopersicum L.","BE",1972
"309","Solanum lycopersicum L.","BE",1998
"310","Solanum lycopersicum L.","BE",1988
"311","Solanum lycopersicum L.","BE",2007
"312","Solanum lycopersicum L.","BE",1972
"313","Solanum lycopersicum L.","BE",1975
"314","Solanum lycopersicum L.","BE",2001
"315","Solanum lycopersicum L.","BE",2007
"316","Solanum lycopersicum L.","BE",1972
"317","Solanum lycopersicum L.","BE",1998
"318","Solanum lycopersicum L.","BE",2001
"319","Solanum lycopersicum L.","BE",2007
"320","Solanum lycopersicum L.","BE",2002
"321","Solanum lycopersicum L.","BE",1972
"322","Solanum lycopersicum L.","BE",1994
"323","Solanum lycopersicum L.","BE",2006
"324","Solanum lycopersicum L.","BE",1995
"325","Solanum lycopersicum L.","BE",1972
"326","Solanum lycopersicum L.","BE",1999
"327","Solanum lycopersicum L.","BE",1972
"328","Solanum lycopersicum L.","BE",1994
"329","Solanum lycopersicum L.","BE",1989
"330","Solanum lycopersicum L.","BE",1972
"331","Solanum lycopersicum L.","BE",1995
"332","Solanum lycopersicum L.","BE",1995
"333","Solanum lycopersicum L.","BE",2001
"334","Solanum lycopersicum L.","BE",1972
"335","Solanum lycopersicum L.","BE",1977
"336","Solanum lycopersicum L.","BE",2001
"337","Solanum lycopersicum L.","BE",2001
"338","Solanum lycopersicum L.","BE",1972
"339","Solanum lycopersicum L.","BE",1994
"340","Solanum lycopersicum L.","BE",2001
"341","Solanum lycopersicum L.","BE",1985
"342","Solanum lycopersicum L.","BE",1972
"343","Solanum lycopersicum L.","BE",2001
"344","Solanum lycopersicum L.","BE",1998
"345","Solanum lycopersicum L.","BE",1999
"346","Solanum lycopersicum L.","BE",1972
"347","Solanum lycopersicum L.","BE",1999
"348","Solanum lycopersicum L.","BE",1997
"349","Solanum lycopersicum L.","BE",1989
"350","Solanum lycopersicum L.","BE",1972
"351","Solanum lycopersicum L.","BE",1995
"352","Solanum lycopersicum L.","BE",1999
"353","Solanum lycopersicum L.","BE",1994
"354","Solanum lycopersicum L.","BE",1972
"355","Solanum lycopersicum L.","BE",1999
"356","Solanum lycopersicum L.","BE",1999
"357","Solanum lycopersicum L.","BE",1997
"358","Solanum lycopersicum L.","BE",1972
"359","Solanum lycopersicum L.","BE",1999
"360","Solanum lycopersicum L.","BE",1997
"361","Solanum lycopersicum L.","BE",2001
"362","Solanum lycopersicum L.","BE",1972
"363","Solanum lycopersicum L.","BE",1997
"364","Solanum lycopersicum L.","BE",2004
"365","Solanum lycopersicum L.","BE",2001
"366","Solanum lycopersicum L.","BE",1972
"367","Solanum lycopersicum L.","BE",2002
"368","Solanum lycopersicum L.","BE",2001
"369","Solanum lycopersicum L.","BE",2001
"370","Solanum lycopersicum L.","BE",1972
"371","Solanum lycopersicum L.","BE",2002
"372","Solanum lycopersicum L.","BE",2001
"373","Solanum lycopersicum L.","BE",1994
"374","Solanum lycopersicum L.","BE",1981
"375","Solanum lycopersicum L.","BE",2001
"376","Solanum lycopersicum L.","BE",1999
"377","Solanum lycopersicum L.","BE",1981
"378","Solanum lycopersicum L.","BE",2001
"379","Solanum lycopersicum L.","BE",1999
"380","Solanum lycopersicum L.","BE",1984
"381","Solanum lycopersicum L.","BE",1988
"382","Solanum lycopersicum L.","BE",1984
"383","Solanum lycopersicum L.","BE",2002
"384","Solanum lycopersicum L.","BE",2003
"385","Solanum lycopersicum L.","BE",2008
"386","Solanum lycopersicum L.","BE",2008
"387","Solanum lycopersicum L.","BE",2008
"388","Solanum lycopersicum L.","BE",2008
"389","Solanum lycopersicum L.","BE",2007
"390","Solanum lycopersicum L.","BE",2008
"391","Solanum lycopersicum L.","BE",2006
"392","Solanum lycopersicum L.","BE",2008
"393","Solanum lycopersicum L.","BE",2003
"394","Solanum lycopersicum L.","BE",2003
"395","Solanum lycopersicum L.","BE",2003
"396","Solanum lycopersicum L.","BE",2003
"397","Solanum lycopersicum L.","BE",2003
"398","Solanum lycopersicum L.","BE",2009
"399","Solanum lycopersicum L.","BE",2003
"400","Solanum lycopersicum L.","BE",2009
"401","Solanum lycopersicum L.","BE",2003
"402","Solanum lycopersicum L.","BE",2009
"403","Solanum lycopersicum L.","BE",2003
"404","Solanum lycopersicum L.","BE",2009
"405","Solanum lycopersicum L.","BE",2003
"406","Solanum lycopersicum L.","BE",2009
"407","Solanum lycopersicum L.","BE",2003
"408","Solanum lycopersicum L.","BE",2009
"409","Solanum lycopersicum L.","BE",2003
"410","Solanum lycopersicum L.","BE",2009
"411","Solanum lycopersicum L.","BE",2003
"412","Solanum lycopersicum L.","BE",2009
"413","Solanum lycopersicum L.","BE",2003
"414","Solanum lycopersicum L.","BE",2009
"415","Solanum lycopersicum L.","BE",2003
"416","Solanum lycopersicum L.","BE",2004
"417","Solanum lycopersicum L.","BE",2003
"418","Solanum lycopersicum L.","BE",2002
"419","Solanum lycopersicum L.","BE",2003
"420","Solanum lycopersicum L.","BE",2003
"421","Solanum lycopersicum L.","BE",2003
"422","Solanum lycopersicum L.","BE",2003
"423","Solanum lycopersicum L.","BE",2003
"424","Solanum lycopersicum L.","BE",2003
"425","Solanum lycopersicum L.","BE",2004
"426","Solanum lycopersicum L.","BE",2003
"427","Solanum lycopersicum L.","BE",2004
"428","Solanum lycopersicum L.","BE",2003
"429","Solanum lycopersicum L.","BE",2004
"430","Solanum lycopersicum L.","BE",2003
"431","Solanum lycopersicum L.","BE",2004
"432","Solanum lycopersicum L.","BE",2003
"433","Solanum lycopersicum L.","BE",2004
"434","Solanum lycopersicum L.","BE",2003
"435","Solanum lycopersicum L.","BE",2004
"436","Solanum lycopersicum L.","BE",2003
"437","Solanum lycopersicum L.","BE",2003
"438","Solanum lycopersicum L.","BE",2003
"439","Solanum lycopersicum L.","BE",2003
"440","Solanum lycopersicum L.","BE",2003
"441","Solanum lycopersicum L.","BE",2003
"442","Solanum lycopersicum L.","BE",2003
"443","Solanum lycopersicum L.","BE",2003
"444","Solanum lycopersicum L.","BE",2003
"445","Solanum lycopersicum L.","BE",2003
"446","Solanum lycopersicum L.","BE",2003
"447","Solanum lycopersicum L.","BE",2007
"448","Solanum lycopersicum L.","BE",2003
"449","Solanum lycopersicum L.","BE",2008
"450","Solanum lycopersicum L.","BE",2003
"451","Solanum lycopersicum L.","BE",2008
"452","Solanum lycopersicum L.","BE",2003
"453","Solanum lycopersicum L.","BE",2003
"454","Solanum lycopersicum L.","BE",2003
"455","Solanum lycopersicum L.","BE",2007
"456","Solanum lycopersicum L.","BE",2006
"457","Solanum lycopersicum L.","BE",2003
"458","Solanum lycopersicum L.","BE",2003
"459","Solanum lycopersicum L.","BE",2007
"460","Solanum lycopersicum L.","BE",2000
"461","Solanum lycopersicum L.","BE",2003
"462","Solanum lycopersicum L.","BE",2007
"463","Solanum lycopersicum L.","BE",2003
"464","Solanum lycopersicum L.","BE",2004
"465","Solanum lycopersicum L.","BE",2003
"466","Solanum lycopersicum L.","BE",2007
"467","Solanum lycopersicum L.","BE",2003
"468","Solanum lycopersicum L.","BE",2004
"469","Solanum lycopersicum L.","BE",2003
"470","Solanum lycopersicum L.","BE",2007
"471","Solanum lycopersicum L.","BE",2003
"472","Solanum lycopersicum L.","BE",2004
"473","Solanum lycopersicum L.","BE",2007
"474","Solanum lycopersicum L.","BE",2003
"475","Solanum lycopersicum L.","BE",2003
"476","Solanum lycopersicum L.","BE",2005
"477","Solanum lycopersicum L.","BE",2007
"478","Solanum lycopersicum L.","BE",2003
"479","Solanum lycopersicum L.","BE",2004
"480","Solanum lycopersicum L.","BE",1998
"481","Solanum lycopersicum L.","BE",2007
"482","Solanum lycopersicum L.","BE",2004
"483","Solanum lycopersicum L.","BE",2004
"484","Solanum lycopersicum L.","BE",2004
"485","Solanum lycopersicum L.","BE",2004
"486","Solanum lycopersicum L.","BE",2004
"487","Solanum lycopersicum L.","BE",2007
"488","Solanum lycopersicum L.","BE",2004
"489","Solanum lycopersicum L.","BE",2005
"490","Solanum lycopersicum L.","BE",2007
"491","Solanum lycopersicum L.","BE",2004
"492","Solanum lycopersicum L.","BE",2005
"493","Solanum lycopersicum L.","BE",2007
"494","Solanum lycopersicum L.","BE",2004
"495","Solanum lycopersicum L.","BE",2005
"496","Solanum lycopersicum L.","BE",2007
"497","Solanum lycopersicum L.","BE",2004
"498","Solanum lycopersicum L.","BE",2005
"499","Solanum lycopersicum L.","BE",2005
"500","Solanum lycopersicum L.","BE",2004
"501","Solanum lycopersicum L.","BE",2006
"502","Solanum lycopersicum L.","BE",2004
"503","Solanum lycopersicum L.","BE",2004
"504","Solanum lycopersicum L.","BE",2006
"505","Solanum lycopersicum L.","BE",2004
"506","Solanum lycopersicum L.","BE",2004
"507","Solanum lycopersicum L.","BE",2006
"508","Solanum lycopersicum L.","BE",2005
"509","Solanum lycopersicum L.","BE",2004
"510","Solanum lycopersicum L.","BE",2006
"511","Solanum lycopersicum L.","BE",2005
"512","Solanum lycopersicum L.","BE",2004
"513","Solanum lycopersicum L.","BE",2006
"514","Solanum lycopersicum L.","BE",2005
"515","Solanum lycopersicum L.","BE",2004
"516","Solanum lycopersicum L.","BE",2006
"517","Solanum lycopersicum L.","BE",2002
"518","Solanum lycopersicum L.","BE",2004
"519","Solanum lycopersicum L.","BE",2006
"520","Solanum lycopersicum L.","BE",2002
"521","Solanum lycopersicum L.","BE",2004
"522","Solanum lycopersicum L.","BE",2006
"523","Solanum lycopersicum L.","BE",2002
"524","Solanum lycopersicum L.","BE",2004
"525","Solanum lycopersicum L.","BE",2006
"526","Solanum lycopersicum L.","BE",2002
"527","Solanum lycopersicum L.","BE",2004
"528","Solanum lycopersicum L.","BE",2006
"529","Solanum lycopersicum L.","BE",1999
"530","Solanum lycopersicum L.","BE",2004
"531","Solanum lycopersicum L.","BE",2005
"532","Solanum lycopersicum L.","BE",2004
"533","Solanum lycopersicum L.","BE",2004
"534","Solanum lycopersicum L.","BE",2006
"535","Solanum lycopersicum L.","BE",2004
"536","Solanum lycopersicum L.","BE",2004
"537","Solanum lycopersicum L.","BE",2005
"538","Solanum lycopersicum L.","BE",1981
"539","Solanum lycopersicum L.","BE",2004
"540","Solanum lycopersicum L.","BE",2005
"541","Solanum lycopersicum L.","BE",2004
"542","Solanum lycopersicum L.","BE",2004
"543","Solanum lycopersicum L.","BE",2005
"544","Solanum lycopersicum L.","BE",2004
"545","Solanum lycopersicum L.","BE",2003
"546","Solanum lycopersicum L.","BE",2005
"547","Solanum lycopersicum L.","BE",2004
"548","Solanum lycopersicum L.","BE",2004
"549","Solanum lycopersicum L.","BE",2005
"550","Solanum lycopersicum L.","BE",2004
"551","Solanum lycopersicum L.","BE",2005
"552","Solanum lycopersicum L.","BE",2004
"553","Solanum lycopersicum L.","BE",2005
"554","Solanum lycopersicum L.","BE",1997
"555","Solanum lycopersicum L.","BE",2005
"556","Solanum lycopersicum L.","BE",2008
"557","Solanum lycopersicum L.","BE",2005
"558","Solanum lycopersicum L.","BE",2008
"559","Solanum lycopersicum L.","BE",2005
"560","Solanum lycopersicum L.","BE",2008
"561","Solanum lycopersicum L.","BE",2005
"562","Solanum lycopersicum L.","BE",2008
"563","Solanum lycopersicum L.","BE",2005
"564","Solanum lycopersicum L.","BE",2008
"565","Solanum lycopersicum L.","BE",2005
"566","Solanum lycopersicum L.","BE",2008
"567","Solanum lycopersicum L.","BE",2005
"568","Solanum lycopersicum L.","BE",2008
"569","Solanum lycopersicum L.","BE",2005
"570","Solanum lycopersicum L.","BE",2008
"571","Solanum lycopersicum L.","BE",2005
"572","Solanum lycopersicum L.","BE",2008
"573","Solanum lycopersicum L.","BE",2006
"574","Solanum lycopersicum L.","BE",2008
"575","Solanum lycopersicum L.","BE",2006
"576","Solanum lycopersicum L.","BE",2008
"577","Solanum lycopersicum L.","BE",2006
"578","Solanum lycopersicum L.","BE",2008
"579","Solanum lycopersicum L.","BE",2006
"580","Solanum lycopersicum L.","BE",2007
"581","Solanum lycopersicum L.","BE",2006
"582","Solanum lycopersicum L.","BE",2007
"583","Solanum lycopersicum L.","BE",2004
"584","Solanum lycopersicum L.","BE",2007
"585","Solanum lycopersicum L.","BE",2007
"586","Solanum lycopersicum L.","BE",2006
"587","Solanum lycopersicum L.","BE",2004
"588","Solanum lycopersicum L.","BE",2006
"589","Solanum lycopersicum L.","SE",2013
"590","Solanum lycopersicum L.","SE",2013
"591","Solanum lycopersicum L.","SE",2013
"592","Solanum lycopersicum L.","SE",2013
"593","Solanum lycopersicum L.","SE",2013
"594","Solanum lycopersicum L.","SE",2013
"595","Solanum lycopersicum L.","SE",2013
"596","Solanum lycopersicum L.","SE",2013
"597","Solanum lycopersicum L.","SE",2013
"598","Solanum lycopersicum L.","SE",2013
"599","Solanum lycopersicum L.","SE",2013
"600","Solanum lycopersicum L.","SE",2013
"601","Solanum lycopersicum L.","SE",2013
"602","Solanum lycopersicum L.","SE",2013
"603","Solanum lycopersicum L.","SE",2013
"604","Solanum lycopersicum L.","SE",2013
"605","Solanum lycopersicum L.","SE",2013
"606","Solanum lycopersicum L.","SE",2013
"607","Solanum lycopersicum L.","SE",2013
"608","Solanum lycopersicum L.","SE",2013
"609","Solanum lycopersicum L.","SE",2013
"610","Solanum lycopersicum L.","SE",2013
"611","Solanum lycopersicum L.","SE",2013
"612","Solanum lycopersicum L.","SE",2013
"613","Solanum lycopersicum L.","SE",2013
"614","Solanum lycopersicum L.","SE",2012
"615","Solanum lycopersicum L.","SE",1979
"616","Solanum lycopersicum L.","SE",1996
"617","Solanum lycopersicum L.","SE",1996
"618","Solanum lycopersicum L.","SE",1990
"619","Solanum lycopersicum L.","SE",1978
"620","Solanum lycopersicum L.","SE",2012
"621","Solanum lycopersicum L.","SE",2012
"622","Solanum lycopersicum L.","SE",2012
"623","Solanum lycopersicum L.","SE",2012
"624","Solanum lycopersicum L.","SE",2012
"625","Solanum lycopersicum L.","SE",2012
"626","Solanum lycopersicum L.","SE",2012
"627","Solanum lycopersicum L.","SE",2012
"628","Solanum lycopersicum L.","SE",2012
"629","Solanum lycopersicum L.","SE",2012
"630","Solanum lycopersicum L.","SE",2012
"631","Solanum lycopersicum L.","SE",2012
"632","Solanum lycopersicum L.","SE",2012
